Comp_ID,ES_ID,Exp_ID,Study_ID,First_author,Year,Journal_ID,J_abbr_name,J_IF,animal,Strain,Dam_intake_measured,Dam_VitMin_eql,Dam_AdLib_contr,Dam_AdLib_exp,Dam_caloric_restr,Dam_choice_diet,Dam_diet_code_contr,Dam_diet_code_exp,Dam_diet_start_exp_dPC,Dam_diet_end_exp_dPC,Dam_diet_start_exp_dPC_RAT,Dam_diet_end_exp_dPC_RAT,Dam_diet_lactation_incl,Dam_age_mating_d,Dam_N_contr,Dam_N_exp,Temperature,Photoperiod,Litter_size,Litter_size_equalized,Offspr_crossfosterd,Offspr_sex,Offspr_housing,Offspr_diet_code,Offspr_choice_diet,Offspr_diet_start_dPC,Intake_age_dPC,TBodyweight_age_dPC,Intake_duration,RelIntake_mean_contr,RelIntake_SE_contr,RelIntake_N_contr,RelIntake_mean_exp,RelIntake_SE_exp,RelIntake_N_exp,RelIntake_Cd,RelIntake_Hd,RelIntake_HdVar,Bodyweight_mean_contr,Bodyweight_SE_contr,Bodyweight_N_contr,Bodyweight_mean_exp,Bodyweight_SE_exp,Bodyweight_N_exp,Bodyweight_Cd,Bodyweight_Hd,Bodyweight_HdVar,AbsIntake_mean_contr,AbsIntake_SE_contr,AbsIntake_N_contr,AbsIntake_mean_exp,AbsIntake_SE_exp,AbsIntake_N_exp,AbsIntake_Cd,AbsIntake_Hd,AbsIntake_HdVar,RelIntake2_mean_contr,RelIntake2_SE_contr,RelIntake_N_contr,RelIntake2_mean_exp,RelIntake2_SE_exp,RelIntake_N_exp,RelIntake2_Cd,RelIntake2_Hd,RelIntake2_HdVar,Offspr_data_source,Comments,Preference,IntakeTBW_SE_imputed,TBodyweight_SE_imputed,Comments,Original_measur_units,Paper_topic,Suppl_files
Comp1329,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,119,119,7,0.2332,0.2218,16,0.2692,0.0129,16,0.057,0.056,0.125,321.02,305.02,16,296.87,11.10,16,-0.028,-0.027,0.125,74.86,3.10,16,79.93,2.41,16,0.457,0.445,0.128,0.987,0.939,16.000,1.118,0.054,16.000,0.049,0.048,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1330,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,126,126,7,0.2293,0.2182,16,0.2580,0.0123,16,0.046,0.045,0.125,326.76,310.76,16,307.88,10.81,16,-0.021,-0.021,0.125,74.94,2.58,16,79.43,2.55,16,0.439,0.428,0.128,0.975,0.928,16.000,1.081,0.051,16.000,0.040,0.039,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1331,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,133,133,7,0.2243,0.2136,16,0.2515,0.0133,16,0.045,0.044,0.125,332.15,316.15,16,312.99,11.30,16,-0.021,-0.021,0.125,74.51,1.43,16,78.71,3.04,16,0.443,0.432,0.128,0.958,0.912,16.000,1.058,0.056,16.000,0.039,0.038,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1332,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,140,140,7,0.2195,0.2091,16,0.2452,0.0144,16,0.043,0.042,0.125,335.95,319.95,16,319.91,11.68,16,-0.018,-0.017,0.125,73.75,1.19,16,78.43,3.59,16,0.437,0.426,0.128,0.940,0.895,16.000,1.037,0.061,16.000,0.038,0.037,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1333,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,147,147,7,0.2103,0.2006,16,0.2371,0.0139,16,0.047,0.046,0.125,344.98,328.98,16,329.06,12.34,16,-0.017,-0.017,0.125,72.53,1.66,16,78.02,3.54,16,0.497,0.484,0.129,0.906,0.864,16.000,1.010,0.059,16.000,0.042,0.041,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1334,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,154,154,7,0.2052,0.1958,16,0.2220,0.0109,16,0.030,0.030,0.125,347.73,331.73,16,334.03,9.85,16,-0.015,-0.014,0.125,71.34,2.36,16,74.15,2.89,16,0.266,0.260,0.126,0.886,0.846,16.000,0.949,0.046,16.000,0.026,0.026,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1335,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,161,161,7,0.1995,0.1905,16,0.2140,0.0136,16,0.027,0.026,0.125,355.05,339.05,16,338.85,10.36,16,-0.017,-0.016,0.125,70.82,1.46,16,72.52,4.04,16,0.140,0.137,0.125,0.866,0.827,16.000,0.918,0.058,16.000,0.022,0.022,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1336,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,168,168,7,0.1935,0.1849,16,0.2005,0.0087,16,0.013,0.013,0.125,358.72,342.72,16,344.75,12.52,16,-0.014,-0.014,0.125,69.41,1.36,16,69.13,1.65,16,-0.047,-0.046,0.125,0.842,0.805,16.000,0.864,0.038,16.000,0.010,0.009,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1337,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,175,175,7,0.1900,0.1817,16,0.1977,0.0105,16,0.015,0.015,0.125,363.93,347.93,16,346.98,13.55,16,-0.017,-0.017,0.125,69.13,1.87,16,68.59,2.48,16,-0.062,-0.061,0.125,0.830,0.794,16.000,0.853,0.045,16.000,0.010,0.010,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1338,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,182,182,7,0.1851,0.1770,16,0.1950,0.0097,16,0.020,0.019,0.125,366.54,350.54,16,350.90,14.65,16,-0.016,-0.015,0.125,67.84,1.39,16,68.42,1.83,16,0.090,0.087,0.125,0.810,0.775,16.000,0.844,0.042,16.000,0.016,0.015,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1339,ES286,Exp152,Study100,Desai,2014,J052,Am J Obstet Gynecol,3.877,rat,Sprague-Dawley,yes,,yes,yes,0,0,58Y2,58Y1,-56,21,-56,21,0,77,8,8,,12,8,yes,yes,F,individual,58Y2,0,42,189,189,7,0.1868,0.1786,16,0.1959,0.0092,16,0.018,0.018,0.125,362.07,346.07,16,348.81,13.59,16,-0.014,-0.013,0.125,67.62,1.86,16,68.35,1.78,16,0.100,0.098,0.125,0.815,0.779,16.000,0.847,0.040,16.000,0.015,0.014,0.125,"Fig5, Fig4",CC vs. HFCon,0,0,0,,g/day,0,calculations_MAME_FB_Comp1260_1339
Comp1340,ES287,Exp153,Study101,Dunn,2009,J003,Endocrinology,4.993,mouse,C57BL/6,yes,,yes,yes,0,0,Purina_US1,D12451,-28,28,-28,28,1,,12,12,22,12,,no,no,M,individual,Purina_US1,0,49,91,91,14,0.7000,0.0190,18,0.6610,0.0230,26,-0.375,-0.368,0.096,20.80,0.46,18,23.50,0.49,26,1.175,1.154,0.110,14.56,0.51,18,15.53,0.63,26,0.344,0.338,0.095,1.495,0.062,18.000,1.455,0.066,26.000,-0.127,-0.125,0.094,"SFig1, Fig2",Ch vs. HF,0,0,0,"only intake of chow used, because intake of HF done on the same animals",g/g/day,0,calculations_MAME_FB_Comp1340_1341
Comp1341,ES288,Exp153,Study101,Dunn,2009,J003,Endocrinology,4.993,mouse,C57BL/6,yes,,yes,yes,0,0,Purina_US1,D12451,-28,28,-28,28,1,,12,12,22,12,,no,no,F,individual,Purina_US1,0,49,91,91,14,0.8270,0.0270,18,0.7700,0.0270,22,-0.470,-0.460,0.104,17.04,0.55,18,19.94,0.53,22,1.199,1.176,0.119,14.09,0.65,18,15.35,0.67,22,0.422,0.413,0.103,1.680,0.095,18.000,1.627,0.083,22.000,-0.134,-0.132,0.101,"SFig1, Fig2",Ch vs. HF,0,0,0,"only intake of chow used, because intake of HF done on the same animals",g/g/day,0,calculations_MAME_FB_Comp1340_1341
Comp1342,ES289,Exp154,Study102,Gregorio,2013,J053,Eur J Nutr,3.127,mouse,C57BL/6,yes,,yes,yes,0,0,SC_BR2,HF_BR2,0,21,0,21,0,84,12,12,,12,6,yes,no,M,individual,SC_BR2,0,42,105,105,63,2.6972,0.2394,5,1.8778,0.0711,5,-2.075,-1.875,0.620,22.20,0.50,5,24.40,0.41,5,2.152,1.944,0.636,59.88,5.14,5,45.82,1.55,5,-1.656,-1.496,0.540,5.855,0.520,5.000,4.173,0.158,5.000,-1.958,-1.768,0.595,"Tab2, text p 762",SC vs. G,0,0,0,,g/day,0,
Comp1343,ES290,Exp154,Study102,Gregorio,2013,J053,Eur J Nutr,3.127,mouse,C57BL/6,yes,,yes,yes,0,0,SC_BR2,HF_BR2,0,42,0,42,1,84,12,12,,12,6,yes,no,M,individual,SC_BR2,0,42,105,105,63,2.6972,0.2394,5,2.5032,0.0729,5,-0.490,-0.443,0.412,22.20,0.50,5,23.79,0.44,5,1.510,1.364,0.516,59.88,5.14,5,59.55,1.34,5,-0.039,-0.035,0.400,5.855,0.520,5.000,5.528,0.161,5.000,-0.379,-0.343,0.407,"Tab2, text p 762",SC vs. GL,0,0,0,,g/day,0,
Comp1344,ES291,Exp154,Study102,Gregorio,2013,J053,Eur J Nutr,3.127,mouse,C57BL/6,yes,,yes,yes,0,0,SC_BR2,HF_BR2,0,42,0,42,1,84,12,12,,12,6,yes,no,M,individual,HF_BR2,0,42,105,105,63,2.6972,0.2394,5,3.5678,0.2391,5,1.627,1.470,0.535,22.20,0.50,5,32.20,1.90,5,3.219,2.908,0.928,59.88,5.14,5,114.88,3.65,5,5.519,4.985,1.953,5.855,0.520,5.000,8.499,0.570,5.000,2.169,1.959,0.640,"Tab2, text p 762",SC vs. GL/HF,0,0,0,,g/day,0,
Comp1345,ES292,Exp155,Study103,Jackson,2012,J054,Am J Physiol Renal Physiol,3.612,rat,Sprague-Dawley,no,,yes,yes,0,0,NF_US1,HF_US1,-42,42,-42,42,1,140,8,9,,,,yes,no,M,individual,NF_US1,0,66,140,140,7,0.2164,0.0488,10,0.2374,0.0251,10,0.171,0.164,0.201,408.57,10.30,10,427.17,18.30,10,0.396,0.379,0.204,88.40,19.80,10,101.40,9.80,10,0.263,0.252,0.202,0.973,0.219,10.000,1.079,0.114,10.000,0.193,0.184,0.201,"Tab2, Fig1A",NF-NF vs. HF-NF,0,0,0,"not sure about intakemeasurement duration and diet composition, did not use the -HF groups becouse fed chow suppl. With fructose (choice)",g/day,0,
Comp1346,ES293,Exp156,Study104,Jacobs,2014,J020,Physiol Behav,2.869,rat,Wistar,no,,yes,yes,0,1,CR1NutriLab_BR,CAF_BR,0,42,0,42,1,,10,12,22,12,8,yes,no,FM,group,CR1NutriLab_BR,0,42,111,111,70,0.4404,0.0162,10,0.4276,0.0207,10,-0.219,-0.209,0.201,174.95,6.41,10,174.80,8.09,10,-0.006,-0.006,0.200,77.06,0.19,10,74.75,1.05,10,-0.967,-0.926,0.224,1.602,0.059,10.000,1.555,0.075,10.000,-0.220,-0.211,0.201,Tab3,CON-CON vs. CON-CAF,0,0,0,,g/day,0,calculations_MAME_FB_Comp1346_1348
Comp1347,ES294,Exp156,Study104,Jacobs,2014,J020,Physiol Behav,2.869,rat,Wistar,no,,yes,yes,0,1,CR1NutriLab_BR,CAF_BR,-70,42,-70,42,1,,10,12,22,12,8,yes,no,FM,group,CR1NutriLab_BR,0,42,111,111,70,0.4404,0.0162,10,0.4064,0.0158,10,-0.674,-0.645,0.212,174.95,6.41,10,189.60,7.24,10,0.677,0.649,0.212,77.06,0.19,10,77.06,0.51,10,0.000,0.000,0.200,1.602,0.059,10.000,1.508,0.058,10.000,-0.505,-0.484,0.207,Tab3,CON-CON vs. CAF-CAF,0,0,0,,g/day,0,calculations_MAME_FB_Comp1346_1348
Comp1348,ES295,Exp156,Study104,Jacobs,2014,J020,Physiol Behav,2.869,rat,Wistar,no,,yes,yes,0,1,CR1NutriLab_BR,CAF_BR,-70,0,-70,0,0,,10,12,22,12,8,yes,no,FM,group,CR1NutriLab_BR,0,42,111,111,70,0.4404,0.0162,10,0.4507,0.0255,10,0.152,0.146,0.201,174.95,6.41,10,167.80,8.92,10,-0.291,-0.279,0.202,77.06,0.19,10,75.63,1.47,10,-0.430,-0.412,0.205,1.602,0.059,10.000,1.622,0.092,10.000,0.083,0.080,0.200,Tab3,CON-CON vs. CAF-CON,0,0,0,,g/day,0,calculations_MAME_FB_Comp1346_1348
Comp1349,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,42,42,7,0.4887,0.0741,10,0.4528,0.0414,10,-0.190,-0.182,0.201,87.50,8.51,10,87.93,1.63,10,0.022,0.022,0.200,42.76,4.98,10,39.81,3.56,10,-0.216,-0.207,0.201,1.495,0.227,10.000,1.386,0.127,10.000,-0.187,-0.179,0.201,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1350,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,49,49,7,0.4737,0.0553,10,0.5172,0.0543,10,0.251,0.241,0.202,112.63,8.53,10,107.81,9.79,10,-0.166,-0.159,0.201,53.35,4.74,10,55.76,2.94,10,0.193,0.185,0.201,1.543,0.180,10.000,1.667,0.175,10.000,0.220,0.211,0.201,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1351,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,56,56,7,0.4474,0.0295,10,0.4198,0.0365,10,-0.263,-0.252,0.202,142.87,6.90,10,149.76,11.91,10,0.224,0.214,0.201,63.92,2.86,10,62.87,2.20,10,-0.130,-0.125,0.200,1.547,0.102,10.000,1.469,0.128,10.000,-0.214,-0.205,0.201,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1352,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,63,63,7,0.4399,0.0426,10,0.3738,0.0141,10,-0.659,-0.631,0.211,142.85,12.61,10,170.20,6.01,10,0.876,0.839,0.220,62.84,2.52,10,63.61,0.83,10,0.130,0.125,0.200,1.521,0.147,10.000,1.350,0.051,10.000,-0.490,-0.469,0.206,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1353,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,70,70,7,0.3779,0.0277,10,0.3633,0.0197,10,-0.193,-0.185,0.201,169.39,11.30,10,187.95,6.74,10,0.631,0.604,0.210,64.02,1.93,10,68.28,2.77,10,0.564,0.540,0.208,1.363,0.100,10.000,1.345,0.073,10.000,-0.067,-0.064,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1354,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,77,77,7,0.3666,0.0228,10,0.3459,0.0149,10,-0.339,-0.325,0.203,189.12,9.11,10,195.50,7.09,10,0.247,0.237,0.202,69.33,2.74,10,67.63,1.58,10,-0.241,-0.231,0.201,1.360,0.085,10.000,1.293,0.056,10.000,-0.291,-0.279,0.202,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1355,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,84,84,7,0.3457,0.0146,10,0.3394,0.0145,10,-0.138,-0.133,0.200,206.60,3.42,10,207.38,5.89,10,0.051,0.049,0.200,71.43,2.78,10,70.38,2.23,10,-0.132,-0.126,0.200,1.311,0.055,10.000,1.288,0.055,10.000,-0.131,-0.126,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1356,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,91,91,7,0.2690,0.0173,10,0.2989,0.0143,10,0.595,0.569,0.209,254.48,14.11,10,249.77,8.90,10,-0.126,-0.121,0.200,68.46,2.23,10,74.65,2.40,10,0.845,0.809,0.218,1.074,0.069,10.000,1.188,0.057,10.000,0.568,0.544,0.208,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1357,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,98,98,7,0.2858,0.0150,10,0.2645,0.0098,10,-0.530,-0.508,0.207,254.72,10.27,10,278.65,7.04,10,0.860,0.823,0.219,72.81,2.47,10,73.72,1.99,10,0.128,0.123,0.200,1.142,0.060,10.000,1.081,0.040,10.000,-0.378,-0.362,0.204,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1358,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,105,105,7,0.2740,0.0129,10,0.2683,0.0087,10,-0.163,-0.156,0.201,271.64,9.03,10,288.92,6.49,10,0.695,0.666,0.212,74.42,2.47,10,77.51,1.81,10,0.453,0.434,0.205,1.112,0.052,10.000,1.106,0.036,10.000,-0.043,-0.041,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1359,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,112,112,7,0.2675,0.0126,10,0.2587,0.0095,10,-0.249,-0.238,0.202,280.42,10.42,10,298.74,7.44,10,0.640,0.613,0.210,75.00,2.19,10,77.27,2.10,10,0.334,0.320,0.203,1.094,0.052,10.000,1.075,0.040,10.000,-0.132,-0.126,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1360,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,119,119,7,0.2456,0.0124,10,0.2469,0.0117,10,0.035,0.033,0.200,295.51,8.70,10,307.65,6.75,10,0.493,0.473,0.206,72.58,2.96,10,75.97,3.18,10,0.349,0.334,0.203,1.018,0.051,10.000,1.034,0.049,10.000,0.100,0.096,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1361,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,126,126,7,0.2540,0.0120,10,0.2486,0.0137,10,-0.131,-0.126,0.200,292.63,7.69,10,306.97,9.91,10,0.511,0.489,0.207,74.31,2.90,10,76.32,3.40,10,0.200,0.192,0.201,1.050,0.049,10.000,1.041,0.057,10.000,-0.057,-0.055,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1362,ES296,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,F,not known,RM3v3,0,42,133,133,7,0.2346,0.0143,10,0.2337,0.0222,10,-0.015,-0.014,0.200,303.83,15.36,10,314.07,24.00,10,0.161,0.154,0.201,71.29,2.42,10,73.41,4.14,10,0.198,0.190,0.201,0.980,0.060,10.000,0.984,0.093,10.000,0.018,0.017,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1363,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,42,42,7,1.0180,0.1286,10,0.5716,0.0727,10,-1.351,-1.294,0.247,46.48,2.06,10,80.42,7.39,10,1.979,1.896,0.300,47.32,5.60,10,45.96,4.05,10,-0.087,-0.084,0.200,2.658,0.336,10.000,1.712,0.218,10.000,-1.057,-1.013,0.228,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1364,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,49,49,7,0.5730,0.0739,10,0.4564,0.0553,10,-0.565,-0.541,0.208,111.00,9.24,10,138.81,7.77,10,1.030,0.987,0.227,63.60,6.26,10,63.35,6.80,10,-0.012,-0.011,0.200,1.860,0.240,10.000,1.567,0.190,10.000,-0.429,-0.411,0.205,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1365,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,56,56,7,0.4425,0.0475,10,0.3450,0.0330,10,-0.755,-0.723,0.215,159.29,13.70,10,202.65,16.15,10,0.916,0.877,0.221,70.48,4.52,10,69.91,3.69,10,-0.044,-0.042,0.200,1.572,0.169,10.000,1.302,0.124,10.000,-0.577,-0.553,0.208,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1366,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,63,63,7,0.3336,0.0197,10,0.3559,0.0200,10,0.356,0.341,0.203,230.63,5.56,10,234.29,11.17,10,0.131,0.125,0.200,76.95,4.14,10,83.39,2.47,10,0.598,0.572,0.209,1.300,0.077,10.000,1.392,0.078,10.000,0.377,0.361,0.204,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1367,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,70,70,7,0.2868,0.0142,10,0.2846,0.0148,10,-0.047,-0.045,0.200,287.69,7.29,10,275.33,10.61,10,-0.430,-0.411,0.205,82.51,3.52,10,78.37,2.76,10,-0.415,-0.397,0.204,1.181,0.059,10.000,1.159,0.060,10.000,-0.116,-0.111,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1368,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,77,77,7,0.2697,0.0071,10,0.2817,0.0117,10,0.392,0.375,0.204,300.91,3.50,10,295.65,10.00,10,-0.222,-0.213,0.201,81.16,1.92,10,83.29,2.02,10,0.342,0.328,0.203,1.123,0.030,10.000,1.168,0.049,10.000,0.352,0.337,0.203,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
Comp1369,ES297,Exp157,Study105,Khan,2004,J055,Circulation,15.202,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,RM3v3,RM3lard,-10,42,-10,42,1,120,,,,12,8,yes,no,M,not known,RM3v3,0,42,84,84,7,0.2437,0.0140,10,0.2487,0.0122,10,0.121,0.116,0.200,341.70,14.85,10,344.96,15.02,10,0.069,0.066,0.200,83.26,3.10,10,85.80,1.97,10,0.308,0.295,0.202,1.048,0.060,10.000,1.072,0.053,10.000,0.135,0.130,0.200,Fig4,CON vs. FC,0,0,0,,g/day,0,calculations_MAME_FB_Comp1349_1376
